Label,Line_0_1,Line_1_2,Line_2_3,Line_3_4,Line_0_5,Line_5_6,Line_6_7,Line_7_8,Line_0_9,Line_9_10,Line_10_11,Line_11_12,Line_0_13,Line_13_14,Line_14_15,Line_15_16,Line_0_17,Line_17_18,Line_18_19,Line_19_20
A,111.86,124.0,135.58,146.22,150.96,154.44,147.87,145.43,163.67,164.43,157.7,158.11,178.12,176.13,172.01,173.22,164.33,171.74,173.37,170.76
A,114.66,126.57,138.32,148.11,155.09,162.53,156.17,150.96,170.16,173.15,168.25,164.63,173.93,174.33,176.14,178.79,157.26,161.99,160.09,158.87
A,92.7,109.58,125.22,139.48,136.54,146.63,141.24,135.68,149.95,158.24,153.95,147.66,163.97,170.68,170.0,163.18,179.89,178.14,175.34,178.31
B,127.48,147.92,168.21,176.44,160.59,165.93,168.6,170.52,172.45,174.54,175.67,176.24,176.47,177.13,177.36,177.66,164.1,167.52,169.42,170.65
B,129.81,150.07,170.72,173.86,160.6,166.19,168.72,170.58,172.92,174.93,175.79,176.26,175.39,176.31,177.11,177.71,162.39,166.18,168.63,170.31
B,131.08,151.3,170.54,175.08,161.64,167.39,170.27,172.28,173.5,175.76,177.15,177.86,175.37,176.09,176.43,176.82,162.59,166.41,168.5,169.9
A,123.96,135.27,146.9,157.47,161.92,165.02,158.49,156.85,174.32,174.36,167.99,169.45,171.48,174.03,178.15,176.48,154.89,162.02,164.19,161.82
B,131.3,150.28,169.85,175.27,161.67,166.81,169.39,171.22,173.3,175.27,176.38,176.9,175.71,176.51,176.9,177.28,163.26,166.71,168.82,170.16
B,132.94,151.34,170.5,174.96,161.07,166.53,169.2,171.13,172.99,174.81,176.0,176.56,175.7,177.03,177.51,177.99,162.8,167.37,169.67,171.13
A,114.27,129.64,138.97,149.66,155.1,160.36,153.8,151.08,167.65,169.79,163.4,164.12,178.29,178.77,176.68,176.98,161.17,166.59,168.07,166.33
A,120.72,132.32,142.03,154.26,157.72,161.25,153.66,153.4,171.29,171.93,163.95,166.18,173.5,175.52,179.01,179.44,156.46,162.66,165.28,163.09
A,114.74,127.75,138.28,149.3,153.7,157.54,150.15,149.54,166.92,167.83,159.57,161.56,178.21,179.83,174.21,175.57,161.19,167.39,169.85,167.51
A,100.06,115.56,129.76,141.54,142.53,149.41,143.38,140.12,155.43,160.51,154.11,150.69,169.65,172.66,169.67,165.83,173.55,175.1,174.32,175.47
A,113.57,126.24,137.93,149.35,154.22,160.15,153.75,149.91,167.16,169.62,163.14,161.4,178.85,178.72,177.22,175.99,162.36,166.82,168.24,168.39
A,118.3,131.4,141.14,152.67,155.64,159.85,152.97,152.4,169.24,170.69,163.52,165.29,175.53,176.96,177.86,178.82,158.77,164.88,166.84,164.46
B,128.87,147.43,165.1,177.65,155.86,161.88,165.02,167.16,168.09,170.73,172.35,173.17,179.61,179.01,178.78,178.56,166.59,170.76,173.05,174.63
A,107.02,122.97,136.43,146.4,146.62,152.8,147.59,143.39,159.5,163.23,157.54,154.75,173.4,174.74,171.82,170.04,169.61,173.6,173.97,173.53
A,104.99,124.24,139.04,149.22,150.64,157.23,150.88,147.42,163.35,167.75,161.2,158.89,176.92,179.42,176.96,175.28,166.57,168.43,167.87,167.84
B,130.53,150.7,170.77,173.65,159.26,164.56,167.3,169.27,171.3,173.31,174.46,174.97,177.02,178.15,178.9,179.71,164.1,168.41,170.85,172.84
B,130.79,148.87,169.22,174.81,160.16,164.27,166.56,168.35,171.46,172.36,173.18,173.68,177.72,179.19,179.99,179.42,165.38,169.43,171.87,173.42
B,132.22,150.13,171.06,172.32,161.9,166.23,168.53,170.37,173.33,174.35,175.3,175.86,175.8,177.25,177.72,178.14,163.29,167.48,169.58,170.92
B,131.0,152.33,171.76,173.55,160.58,165.74,168.36,170.32,172.75,174.33,175.18,175.69,175.8,177.05,177.91,178.57,162.92,167.14,169.83,171.72
B,127.26,148.09,167.57,177.79,157.64,163.06,165.75,167.76,170.16,171.62,172.46,172.99,178.02,179.75,179.2,178.55,164.87,169.51,172.33,174.22
A,109.69,125.74,138.65,148.4,151.08,155.34,147.96,145.0,163.3,165.25,157.8,158.38,177.12,176.67,172.23,174.0,165.41,171.75,173.4,170.87
B,127.03,148.48,168.13,176.65,160.02,164.88,167.24,169.0,171.67,173.08,174.03,174.55,177.33,178.68,179.28,179.77,164.86,169.01,171.19,172.57
A,108.13,122.76,133.73,144.96,149.25,154.82,147.37,144.38,162.3,164.64,156.66,156.3,177.02,176.44,171.56,171.47,165.7,170.81,172.14,170.71
A,103.55,123.42,138.38,148.38,149.32,156.35,150.35,145.46,162.48,167.05,161.06,157.98,176.73,178.95,176.64,174.74,165.91,169.33,168.39,167.46
B,132.63,149.94,170.19,174.17,156.46,162.27,165.15,167.15,168.81,171.23,172.52,173.08,179.58,179.98,179.53,178.99,166.49,169.74,172.13,173.83
B,130.13,149.86,170.53,174.22,156.37,162.02,164.77,166.65,169.21,171.27,172.33,172.65,179.03,179.72,179.64,178.98,166.18,169.61,171.95,173.63
A,114.06,129.71,140.69,150.86,155.03,159.14,152.2,151.44,167.58,169.19,160.78,162.64,178.33,178.42,175.3,176.02,161.26,166.13,168.52,166.89
B,125.82,147.33,168.91,173.99,159.56,165.15,167.86,169.78,172.05,173.85,174.79,175.33,176.41,177.61,178.29,178.78,163.15,167.33,169.86,171.63
A,106.35,122.14,136.12,146.59,147.79,153.34,147.52,143.78,161.26,164.21,158.14,156.02,176.28,176.38,173.8,172.82,165.54,170.97,170.59,169.21
A,108.11,121.97,132.47,143.92,147.43,153.29,145.83,143.01,160.72,163.36,155.43,154.72,175.67,175.63,171.17,171.02,166.42,171.46,172.42,171.27
B,127.17,148.68,168.17,176.51,159.73,164.85,167.39,169.21,171.52,172.89,173.96,174.47,177.45,178.84,179.39,179.92,164.81,169.21,171.48,173.02
B,124.8,143.65,162.64,176.58,155.14,161.08,164.41,166.76,167.48,169.97,171.7,172.67,178.96,178.46,178.45,178.37,167.31,171.57,173.77,175.21
A,111.45,127.64,138.98,149.69,152.05,157.13,150.26,149.32,165.1,167.62,159.29,160.27,179.75,179.9,174.0,174.31,163.11,167.55,169.33,167.25
A,120.49,132.94,142.72,153.1,157.09,161.57,154.93,153.71,170.35,171.97,165.01,166.05,174.59,175.91,179.67,179.57,157.95,163.24,164.84,163.0
B,129.42,149.33,168.7,175.92,159.2,165.3,168.27,170.41,171.52,173.9,175.19,175.9,177.07,177.3,177.75,178.16,164.36,167.74,169.7,170.97
B,131.65,150.61,171.02,172.24,160.83,164.67,166.76,168.61,172.46,172.97,173.61,174.09,176.3,178.19,179.15,179.81,163.64,168.08,170.6,172.26
A,114.68,129.1,142.4,153.29,154.54,160.3,154.41,151.37,167.32,171.54,165.46,162.1,178.68,176.14,178.79,177.48,162.53,164.32,163.33,163.97
A,107.75,120.87,132.93,145.08,147.66,152.81,146.03,143.83,160.78,163.44,156.96,155.95,175.25,175.48,172.28,171.11,168.42,172.2,172.25,171.4
B,134.83,152.1,171.73,171.66,158.94,163.87,166.38,168.25,170.47,172.28,173.22,173.67,178.3,179.19,180.0,179.27,165.76,169.47,171.95,173.56
B,124.8,146.78,165.87,178.79,163.02,166.87,168.51,169.81,173.59,174.19,174.59,174.8,176.1,178.0,178.96,179.69,164.17,168.75,170.93,172.4
A,115.45,128.11,139.42,151.18,153.66,160.35,153.37,150.45,167.24,171.11,163.9,162.08,177.62,176.4,179.47,177.05,160.46,163.67,163.64,163.5
A,103.06,118.0,132.5,143.06,144.33,151.63,145.87,142.18,157.31,162.39,156.01,152.46,171.55,174.5,171.54,167.96,171.42,173.34,172.4,173.39
B,135.02,153.65,174.8,168.4,161.86,167.77,170.98,173.26,174.15,176.54,177.88,178.58,173.78,174.49,175.1,175.7,160.3,164.47,166.97,168.73
A,105.5,118.59,132.55,143.87,145.13,151.84,145.39,140.79,158.18,162.26,155.69,152.48,172.38,174.21,170.41,168.4,170.27,174.35,174.74,174.2
A,115.09,126.62,139.19,149.47,155.14,162.38,155.81,150.32,169.78,172.87,167.42,163.11,174.83,174.75,177.08,179.52,158.15,162.1,161.51,162.14
B,133.07,151.98,171.55,173.84,163.26,167.19,169.44,171.14,174.27,175.17,175.91,176.27,175.16,176.78,177.71,178.4,162.88,167.02,169.29,170.69
A,109.89,122.98,133.31,144.17,148.85,154.53,147.31,144.1,161.83,163.72,156.15,156.34,176.53,175.23,170.59,171.06,166.71,172.4,173.99,172.17
B,129.65,148.98,168.97,175.9,159.43,164.77,167.57,169.56,171.25,173.13,174.37,175.0,177.5,178.67,179.14,179.55,164.48,168.84,171.12,172.59
B,126.44,147.32,168.53,175.26,161.84,165.93,168.2,170.05,173.29,174.23,174.77,175.11,176.14,177.4,178.43,179.2,164.04,167.95,170.22,171.75
A,109.65,125.74,140.52,152.35,152.16,159.62,154.28,149.91,165.47,171.24,166.97,161.93,179.86,176.28,176.22,179.08,164.8,164.95,161.81,162.89
A,107.22,123.37,134.02,145.01,149.22,154.4,147.78,145.84,162.01,164.7,156.61,156.21,176.56,176.67,171.71,171.36,166.28,170.69,172.13,171.69
A,114.81,126.34,137.72,149.56,151.25,156.08,149.69,147.51,163.79,165.84,159.49,159.3,178.02,177.65,174.15,173.97,165.3,170.27,171.28,170.36
A,95.26,110.07,125.2,139.2,136.29,146.18,140.34,134.32,149.8,157.72,152.86,145.89,163.82,169.88,168.72,162.21,179.73,178.87,176.27,178.76
A,120.35,131.71,141.46,153.1,157.02,160.51,153.48,153.41,170.65,171.27,163.82,166.84,173.97,175.86,178.62,179.33,156.04,162.53,165.25,163.1
B,127.56,148.3,168.56,176.44,156.47,162.62,165.71,167.86,168.65,171.18,172.65,173.25,179.82,179.47,179.2,178.72,166.94,171.09,173.35,174.93
A,98.51,122.62,138.09,148.19,148.33,157.42,152.24,147.09,161.4,168.61,163.57,158.05,175.25,179.08,179.69,174.6,168.77,166.78,163.26,165.69
B,124.42,146.23,166.62,178.3,156.29,161.13,163.48,165.34,168.35,169.56,170.16,170.5,179.53,178.07,176.89,176.02,167.7,171.98,174.68,176.55
B,135.39,153.76,172.96,173.35,159.98,165.8,169.19,171.58,172.23,174.71,176.53,177.52,176.13,176.97,177.18,177.4,162.63,167.1,169.21,170.63
A,111.33,122.85,133.36,144.84,148.56,154.86,147.82,144.52,161.66,164.2,156.98,156.29,176.52,176.21,172.08,171.35,166.63,171.26,172.23,171.08
B,124.03,146.63,167.73,176.58,157.93,163.39,166.29,168.51,170.93,172.25,173.17,173.71,177.13,178.81,179.68,179.74,163.55,168.35,170.87,172.55
A,109.56,125.57,138.15,149.49,151.4,158.21,151.26,149.12,164.47,169.05,160.51,159.02,179.21,178.5,175.97,172.98,163.51,165.38,166.15,167.43
A,115.88,128.8,138.04,148.82,154.73,158.11,150.66,149.91,168.0,168.46,160.36,162.43,177.03,179.3,175.11,177.18,159.75,166.31,168.83,166.13
B,127.45,149.45,169.6,174.99,161.98,166.37,168.57,170.26,174.09,174.88,175.48,175.8,174.73,176.54,177.44,178.1,162.44,166.91,169.5,171.31
A,109.75,124.1,136.69,147.62,148.38,154.79,147.88,144.7,160.95,164.26,156.35,155.47,175.03,175.83,170.65,170.64,167.86,172.63,174.57,172.64
A,118.93,132.54,141.78,151.56,156.96,159.32,152.61,153.78,170.75,169.97,162.28,165.94,173.79,176.9,177.68,179.44,157.02,163.29,165.71,163.31
B,126.42,149.3,170.02,174.15,160.93,166.13,168.57,170.36,172.85,174.46,175.22,175.59,175.86,177.11,178.03,178.8,163.29,167.42,169.62,171.09
B,134.29,152.11,171.86,172.9,163.0,167.19,169.59,171.28,174.26,175.32,176.15,176.52,175.06,176.62,177.5,178.17,162.65,166.6,168.97,170.48
B,135.52,153.31,172.98,171.95,158.04,164.52,167.98,170.37,170.22,173.4,175.12,176.17,178.1,178.11,178.35,178.47,164.14,167.78,170.26,171.85
A,115.21,132.96,144.88,154.81,158.27,164.0,157.69,155.29,170.98,174.23,166.75,166.3,175.04,173.46,178.11,179.54,157.94,161.06,161.92,162.01
B,132.14,152.13,172.1,172.42,161.44,167.22,170.04,172.05,173.4,175.54,176.88,177.58,175.25,175.96,176.37,176.81,162.45,166.15,168.41,169.89
B,120.73,141.45,161.39,177.73,161.71,166.37,168.84,170.81,173.42,174.56,175.38,175.95,176.09,177.48,178.28,178.79,164.14,168.44,170.66,172.02
B,125.43,147.12,166.45,178.98,157.8,162.45,164.94,166.9,170.14,171.25,171.95,172.45,178.31,179.91,179.05,178.35,165.5,169.71,172.35,174.18
B,127.52,149.78,168.86,177.76,161.09,165.58,167.72,169.39,173.37,174.66,175.39,175.79,175.33,176.61,177.5,178.25,162.64,166.6,169.13,170.91
A,106.55,123.89,137.4,148.1,150.45,155.31,148.84,146.74,164.22,166.77,159.6,158.35,179.36,179.72,176.5,175.39,162.88,167.47,167.75,167.17
B,130.78,150.42,171.27,171.71,161.22,165.33,167.43,169.15,172.68,173.42,174.23,174.75,176.38,178.24,179.08,179.6,163.92,168.35,170.73,172.08
B,128.86,150.24,171.23,173.16,161.74,166.33,168.78,170.67,173.75,174.71,175.42,175.87,174.98,176.78,177.95,178.75,162.36,166.81,169.42,171.14
B,135.88,153.52,172.27,173.06,163.45,168.87,171.7,173.69,174.99,177.37,178.71,179.36,174.03,174.47,174.86,175.38,161.42,164.74,166.82,168.28
B,134.24,152.02,171.95,171.96,161.84,166.31,168.79,170.66,173.24,174.63,175.6,176.12,175.79,176.96,177.83,178.54,163.44,167.35,169.71,171.22
B,131.6,152.81,171.99,174.28,161.78,166.57,168.9,170.83,173.85,175.15,175.76,176.22,174.78,176.16,177.32,178.05,162.38,166.28,168.79,170.45
A,113.25,129.37,141.42,152.84,155.93,161.12,153.57,152.32,169.52,172.54,164.15,164.67,175.3,174.71,179.98,179.79,157.83,161.8,162.66,161.67
A,106.47,123.83,138.22,148.07,147.17,155.18,150.18,145.13,160.13,165.99,160.19,155.09,174.31,177.49,174.87,170.81,168.87,171.24,170.79,171.59
B,125.03,144.6,166.0,177.34,161.83,165.64,167.84,169.63,173.25,174.15,174.72,175.1,176.36,177.76,178.61,179.17,164.53,168.54,170.78,172.24
A,114.32,128.97,141.45,150.42,153.62,157.7,151.59,150.04,166.19,168.02,161.25,161.47,179.91,179.81,175.67,175.93,163.1,168.88,170.41,169.5
A,108.98,124.81,139.9,151.78,151.66,159.47,153.67,148.87,165.45,171.74,166.76,161.06,179.72,175.35,175.32,179.88,164.4,164.42,161.34,162.24
A,116.86,130.16,140.76,152.46,156.36,161.31,154.1,152.74,169.66,171.94,163.68,163.86,175.68,175.37,179.15,177.96,159.05,162.65,164.08,164.05
A,123.07,136.03,147.14,157.98,161.2,166.67,159.52,157.95,173.96,177.22,169.18,169.44,171.43,170.75,176.08,175.89,154.69,158.64,160.54,158.99
A,113.44,126.19,138.25,148.61,150.61,155.56,149.7,146.58,163.31,165.63,159.72,158.88,177.52,177.04,173.49,173.2,165.43,171.34,172.88,172.09
B,130.88,150.43,171.26,172.47,156.39,163.53,167.01,169.24,169.01,172.47,174.18,175.01,179.0,178.81,179.04,179.38,165.32,168.45,170.7,172.26
A,113.92,127.48,138.81,149.79,153.04,158.48,151.46,149.73,166.29,169.14,161.03,161.29,178.84,178.22,175.99,175.33,161.14,165.44,167.25,166.71
A,115.92,123.93,135.51,146.65,154.24,160.21,152.97,147.16,168.76,170.07,163.79,161.05,175.65,177.86,178.69,176.99,158.64,165.24,165.9,165.42
B,127.11,147.16,166.77,178.51,158.38,163.23,165.65,167.46,170.1,171.48,172.43,172.94,179.08,179.47,178.84,178.4,166.71,171.07,173.17,174.41
A,122.27,134.15,144.12,155.42,159.23,165.18,157.88,156.53,172.4,176.39,168.39,167.43,172.51,170.76,174.55,176.05,156.16,157.9,157.48,157.23
A,112.93,128.52,139.35,150.21,152.78,158.11,151.08,149.76,165.61,168.24,160.3,160.78,180.0,179.79,174.92,174.7,163.4,167.62,169.19,167.54
B,135.24,154.69,175.21,169.57,160.98,167.2,170.51,172.88,173.51,176.38,177.75,178.43,173.99,174.84,175.42,175.95,159.9,164.09,166.51,168.2
A,114.05,127.7,138.45,148.69,152.8,156.08,149.25,148.4,165.54,165.98,158.07,159.63,179.78,178.26,172.6,173.71,162.14,168.9,170.93,168.3
A,109.49,123.59,133.73,144.33,148.45,154.73,147.63,144.56,161.6,164.41,156.59,155.91,176.5,176.15,171.32,170.8,166.44,171.36,172.9,172.01
A,122.93,135.05,144.8,155.41,160.02,162.03,154.96,156.2,172.97,172.25,163.93,167.48,172.18,175.53,178.55,178.05,155.27,162.42,165.63,162.28
A,106.57,121.23,133.49,143.06,144.65,150.14,144.86,141.21,157.0,160.44,154.49,152.91,170.9,171.81,168.2,167.81,172.09,176.7,178.23,177.15
A,118.0,131.03,141.14,152.09,156.0,160.46,153.27,152.21,169.29,171.06,163.06,163.75,175.9,176.51,177.97,178.17,159.17,164.01,166.13,164.69
A,109.21,126.59,137.34,148.75,153.14,161.43,155.25,149.92,166.74,171.62,165.48,161.41,178.5,176.6,179.74,176.57,160.67,163.67,162.68,163.14
B,132.6,155.41,175.26,170.44,162.96,168.65,171.33,173.21,175.39,177.34,178.27,178.66,172.89,173.95,174.83,175.6,160.15,164.15,166.51,168.19
B,129.83,148.48,169.6,173.28,154.67,161.05,164.22,166.28,167.26,170.16,171.75,172.43,179.21,179.12,178.89,178.41,167.44,170.81,172.92,174.41
B,128.45,151.06,170.7,174.58,161.66,166.37,168.73,170.47,173.17,174.69,175.58,175.88,175.77,177.14,177.9,178.75,163.47,167.48,169.72,171.41
B,128.78,147.79,167.4,177.78,160.46,165.41,168.02,169.88,171.77,173.88,174.88,175.31,177.55,178.01,178.56,179.11,165.39,168.01,169.91,171.19
A,120.23,130.95,141.95,153.95,154.37,159.63,153.84,151.91,167.01,170.18,164.47,163.33,178.64,177.43,179.36,177.23,162.5,165.91,166.01,165.32
B,131.38,149.29,168.23,178.27,155.56,162.53,166.01,168.3,168.08,171.53,173.23,173.97,179.78,179.82,179.76,179.21,166.52,169.98,172.27,174.15
A,125.4,137.05,146.52,156.8,160.75,163.91,157.62,157.58,173.7,173.71,166.99,169.93,171.48,174.43,179.17,176.53,155.04,162.15,164.34,160.98
B,127.17,149.42,170.04,174.67,161.66,166.24,168.64,170.55,174.12,175.01,175.69,176.12,174.34,176.16,177.07,177.74,161.54,166.25,168.92,170.8
B,134.16,152.23,171.64,174.04,164.16,168.75,171.41,173.36,175.89,177.19,178.28,178.86,172.97,174.53,175.14,175.69,159.89,164.5,166.96,168.63
A,108.11,123.54,137.06,147.18,149.11,155.47,148.44,146.21,161.76,165.84,156.98,156.5,176.0,177.81,171.6,170.51,166.95,170.03,171.92,170.69
B,132.77,150.53,169.25,177.17,158.02,163.5,166.45,168.52,169.86,172.19,173.53,174.21,178.76,179.4,179.98,179.51,165.87,169.75,171.98,173.4
B,137.36,155.01,173.89,172.18,161.85,168.49,172.13,174.61,174.05,177.35,179.22,179.79,174.15,174.35,174.46,174.62,160.16,164.1,166.39,167.99
B,132.66,150.4,169.11,175.85,160.26,166.37,169.42,171.59,172.3,175.06,176.47,177.14,176.44,176.66,177.07,177.55,163.53,167.05,169.17,170.63
A,110.08,126.56,140.26,149.85,151.33,157.72,152.02,147.75,164.18,168.5,162.5,159.45,178.18,179.68,177.66,175.54,164.59,167.8,167.29,166.9
A,110.91,127.34,138.4,149.17,152.4,157.73,151.23,149.8,165.36,168.0,160.13,160.18,179.8,179.61,174.98,174.32,162.99,166.76,168.39,167.86
A,113.8,122.69,134.17,145.15,152.97,157.89,150.62,145.12,167.28,167.57,161.07,158.81,177.26,179.68,176.16,175.24,160.45,167.33,168.78,167.96
A,114.94,126.63,138.5,150.78,154.61,159.88,152.91,149.22,167.92,169.4,162.39,161.53,177.31,178.86,176.36,175.84,160.58,167.26,168.92,167.28
B,133.28,151.84,170.45,175.84,162.05,167.3,169.94,171.96,174.01,175.85,177.06,177.77,174.68,176.0,176.5,176.88,161.7,166.41,168.65,170.16
B,131.54,150.75,171.22,172.69,160.14,165.13,167.69,169.61,172.21,173.75,174.81,175.41,176.32,177.61,178.31,178.86,163.7,167.95,170.34,171.81
B,127.85,147.86,167.88,177.35,159.47,164.04,166.41,168.24,171.51,172.73,173.52,173.89,177.52,178.96,179.76,179.66,165.52,169.79,171.78,172.98
A,111.12,123.85,136.43,147.32,148.64,154.35,148.48,144.73,161.66,164.92,158.75,156.08,176.1,176.63,173.3,171.32,166.65,171.59,172.54,172.54
B,130.76,148.96,167.42,179.08,159.75,164.73,167.62,169.79,171.43,173.16,174.39,175.16,177.48,178.5,178.89,179.21,164.1,168.33,170.6,172.15
A,105.56,120.38,133.08,145.17,145.9,152.64,146.13,143.13,158.69,163.01,156.4,154.34,173.17,174.92,171.39,168.91,170.15,173.07,173.68,174.33
A,115.2,128.04,138.69,149.95,153.3,158.34,151.06,149.51,166.88,169.18,161.01,161.26,177.65,177.81,176.63,175.57,160.18,165.05,166.51,165.35
B,135.42,153.97,175.48,166.58,163.69,169.18,172.14,174.34,175.93,177.99,179.21,179.92,172.3,173.08,173.75,174.28,158.96,162.82,165.29,166.95
B,125.8,146.83,167.69,176.36,158.83,163.98,166.69,168.63,170.86,173.02,174.09,174.43,177.92,178.45,179.05,179.82,165.43,168.69,170.77,172.48
A,112.47,128.56,139.27,150.86,155.0,158.86,151.67,151.05,168.62,170.0,161.67,162.9,176.42,176.95,177.96,177.77,159.33,163.53,164.9,165.27
B,129.73,149.92,170.3,173.48,160.1,165.79,168.59,170.63,172.04,174.31,175.51,176.12,176.59,177.06,177.46,177.93,163.86,167.14,169.06,170.32
B,134.39,151.81,171.79,172.33,158.58,164.95,167.99,169.93,170.65,173.72,175.12,175.66,177.82,177.89,178.18,178.7,164.92,167.73,169.8,171.23
B,121.45,142.67,162.78,178.76,156.37,161.16,163.72,165.62,167.79,169.39,170.47,171.03,178.57,177.46,176.97,176.5,169.3,172.93,174.79,176.08
B,137.09,154.32,173.04,172.75,163.07,168.7,171.35,173.18,174.79,177.14,178.39,178.96,173.87,174.51,174.93,175.41,161.07,164.56,166.66,167.95
B,132.45,151.19,170.18,176.26,157.67,163.63,166.51,168.46,170.11,172.43,173.7,174.26,178.1,178.95,179.51,179.98,164.73,168.89,171.52,173.42
A,109.57,129.34,141.83,152.19,155.4,160.6,154.15,151.79,168.89,171.1,163.95,164.53,175.94,176.26,178.78,178.43,157.14,163.53,164.1,162.7
A,107.55,120.77,132.5,144.24,144.42,151.12,145.09,141.58,156.93,161.14,155.0,152.33,171.02,173.07,170.2,167.52,172.74,175.18,175.33,175.91
B,128.79,149.57,169.78,174.39,161.07,166.56,169.31,171.34,172.83,174.85,176.14,176.8,176.05,176.74,177.01,177.31,163.31,167.17,169.24,170.49
B,136.69,155.72,174.52,171.17,164.95,170.63,173.6,175.62,176.59,179.1,179.42,178.67,172.56,172.86,173.11,173.47,160.0,163.33,165.31,166.65
B,133.29,151.12,169.95,176.43,159.55,165.03,168.15,170.38,171.43,173.68,175.3,176.18,177.26,177.98,178.22,178.5,164.1,168.51,170.59,171.98
B,128.16,147.38,166.9,178.21,159.64,164.34,166.72,168.47,171.29,173.08,173.97,174.3,177.83,178.65,179.29,180.0,165.67,168.9,170.86,172.3
A,126.31,138.08,147.06,155.57,161.62,159.7,152.09,152.4,172.58,168.67,159.9,163.85,174.25,178.53,171.15,175.99,158.3,169.65,174.94,169.74
A,111.79,123.95,137.19,147.87,148.38,154.72,149.76,145.88,161.24,164.8,159.61,156.71,175.51,176.48,174.03,171.97,167.65,171.95,172.11,171.79
A,125.91,136.38,144.97,155.76,162.44,162.91,156.03,157.08,174.86,172.92,165.01,168.77,170.82,175.72,178.98,176.1,154.28,163.13,165.97,160.95
A,116.76,130.87,142.84,153.31,155.99,161.78,154.83,153.04,168.88,171.69,163.49,164.0,176.67,175.84,177.93,177.53,160.17,163.5,165.71,164.73
B,126.63,148.71,168.16,177.48,159.97,165.42,167.99,169.86,172.6,174.41,175.3,175.76,175.63,176.69,177.57,178.34,162.46,166.49,169.1,170.98
A,114.23,129.1,138.16,147.97,153.71,161.19,155.22,151.1,166.64,171.12,165.34,163.07,179.43,177.82,179.06,176.84,163.07,165.9,165.42,164.74
A,110.53,126.54,138.75,149.72,152.3,158.94,151.95,149.87,165.46,169.44,160.95,160.22,179.71,178.15,176.25,174.5,162.25,165.27,165.95,165.58
A,122.95,136.17,146.39,157.06,160.94,164.89,157.92,157.23,174.29,174.92,167.37,169.56,170.62,172.91,178.02,176.06,154.13,160.63,162.49,159.47
B,131.48,152.46,171.48,175.13,159.09,165.16,168.36,170.5,171.36,173.93,175.15,175.65,177.24,177.56,178.2,178.77,164.26,167.76,170.08,171.74
A,120.71,132.53,142.01,153.09,158.2,160.95,153.49,153.39,171.39,171.63,163.48,165.87,173.52,176.08,178.55,178.9,156.41,163.11,165.4,162.55
A,120.83,132.02,141.68,153.09,158.19,161.45,153.55,153.58,171.32,171.76,163.01,166.13,173.43,175.82,178.11,179.11,156.12,162.89,165.63,162.48
A,100.82,116.26,130.05,141.62,143.07,149.98,144.21,140.99,155.7,160.87,154.64,151.46,169.71,173.11,170.29,166.35,173.66,174.66,173.71,175.6
A,114.74,123.17,134.93,145.95,153.18,159.25,152.06,146.91,167.56,169.27,163.01,160.56,176.95,178.8,178.21,176.96,159.97,166.29,166.52,165.7
